system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,snr_out,si_sdr,stoi,pesq_wb,recovery_s,asr_text
raw,0016,changing_-10,changing,-10.0,False,False,,-11.519844055175781,-11.770676612854004,0.881073466944378,1.244598150253296,nan,"long frequenting of the place became aware of his position to the, why, old man, how"
raw,0017,changing_-10,changing,-10.0,False,False,,-10.424016952514648,-10.261962890625,0.5819080537320794,1.0819333791732788,nan,"Put this on five weeks, the existence of the act was unknown to the state's general. And during that period..."
raw,0018,changing_-10,changing,-10.0,False,False,,-11.048864364624023,-10.875732421875,0.7095535578237022,1.1231979131698608,nan,"So, well, temperamentally, but Cromwell had insisted upon it."
raw,0019,changing_-10,changing,-10.0,False,False,,-11.177024841308594,-11.34366226196289,0.7637169913149425,1.0893348455429077,nan,"For the most part he lounged about, dressed in excellent tailored suits."
raw,0020,changing_-10,changing,-10.0,False,False,,-10.238149642944336,-10.72635269165039,0.6368982589911729,1.0464272499084473,nan,"All grinning, and much thinking, papery eyelids, and emotionless, moving to all in time."
raw,0021,changing_-10,changing,-10.0,True,False,,-10.945241928100586,-10.735081672668457,0.5113920372172459,1.0278958082199097,nan,before he was able to show us a gold watch which struck the atoms and a toca's ring.
raw,0022,changing_-10,changing,-10.0,False,False,,-10.691309928894043,-10.89793586730957,0.7772683107266346,1.0384670495986938,nan,"She had suffered now, almost overcame her. But Montoni paused scarcely an instant and commanded"
raw,0023,changing_-10,changing,-10.0,False,False,,-10.687737464904785,-11.863183975219727,0.8888114620832505,1.1609551906585693,nan,she told Mrs. Cutter. It would be useless to air interrogate the girl before she knew nothing of what had happened.
raw,0024,changing_-10,changing,-10.0,False,False,,-10.729990005493164,-11.09793758392334,0.4900195405413563,1.058180809020996,nan,"That might be a girl had a new stage, a thousand uses for her sense of the romantic."
raw,0025,changing_-10,changing,-10.0,False,False,,-10.371889114379883,-10.14451789855957,0.5090945591727576,1.1242458820343018,nan,I don't think it's worth the price. I don't think so.
raw,0026,changing_-10,changing,-10.0,False,False,,-10.146730422973633,-10.434741020202637,0.8610453286417565,1.1554181575775146,nan,The murder of Doris Slar and the protection afforded to the royalist refugees had been addition
raw,0027,changing_-10,changing,-10.0,False,False,,-11.424712181091309,-11.034770965576172,0.7426860885235023,1.1745672225952148,nan,"Meanwhile, both nations have been getting sick of the war. The Dutch were suffering terribly from the Syrian..."
raw,0028,changing_-10,changing,-10.0,True,False,,-10.934952735900879,-10.715422630310059,0.6064655176322976,1.0438376665115356,nan,"all the better for the over. The things that they product right here, they're sensory."
raw,0029,changing_-10,changing,-10.0,False,False,,-11.463979721069336,-11.147964477539062,0.7183568304187254,1.1751534938812256,nan,"She was so saddened as her friends were. She was tall, dark, severe. There's something..."
raw,0030,changing_-10,changing,-10.0,False,False,,-10.298530578613281,-10.73729133605957,0.7406947398419289,1.1254513263702393,nan,to open up the prospect of friendly relations between the two neighboring republics.
raw,0031,changing_-10,changing,-10.0,False,False,,-12.115213394165039,-11.596197128295898,0.6399146162564451,1.0513684749603271,nan,"I was on the traffic, but I decided that it would be my take on the carousel."
raw,0032,changing_-10,changing,-10.0,False,False,,-11.008772850036621,-10.780693054199219,0.4923507490452561,1.823926329612732,nan,She gave her sensations so that she was disappointed when an obliging policeman
raw,0033,changing_-10,changing,-10.0,False,False,,-11.532203674316406,-11.504653930664062,0.733783163314908,1.36573326587677,nan,and there were several in her list of which our heroine did not even heard.
raw,0034,changing_-10,changing,-10.0,False,False,,-11.64613151550293,-12.070713996887207,0.6746667418663106,1.1466745138168335,nan,We'll learn some men on the other side of the particle. Introduce me to your friend.
raw,0035,changing_-10,changing,-10.0,False,False,,-10.760287284851074,-11.110860824584961,0.7890115448093213,1.0827155113220215,nan,to look rough and fight battles. Emily endeavored to break the superstitious weakness of an
raw,0036,changing_-10,changing,-10.0,False,False,,-10.647353172302246,-10.389208793640137,0.6479933159829537,1.570366382598877,nan,"And there is consternation in Holland, and the state's general, to send a special embassy to London."
raw,0037,changing_-10,changing,-10.0,False,False,,-10.932951927185059,-10.98630428314209,0.7542233935953261,1.0724971294403076,nan,But he himself with sixty ships set out to seek the English fleet which lay in the Downs.
raw,0038,changing_-10,changing,-10.0,False,False,,-10.087532997131348,-10.355180740356445,0.45578916764333666,1.0451042652130127,nan,
raw,0039,changing_-10,changing,-10.0,False,False,,-11.064318656921387,-11.275896072387695,0.685405163235354,1.1824535131454468,nan,Lily so fidgety and she asked such impossible questions. Isabelle watched
raw,0000,changing_-5,changing,-5.0,False,False,,-6.518998146057129,-6.284782886505127,0.8003880800552985,1.1803702116012573,nan,"It was the soft, amiable, negro voice, like those I remembered from early childhood."
raw,0001,changing_-5,changing,-5.0,False,True,,-5.807543754577637,-5.721297740936279,0.6753055445739359,1.1503952741622925,nan,and that they would send back the secret correspondence and also the act if it was still.
raw,0002,changing_-5,changing,-5.0,False,False,,-6.240549564361572,-6.341104507446289,0.611482520200245,1.0416756868362427,nan,The doctor came and gave him a pill. When Sampson was welling up...
raw,0003,changing_-5,changing,-5.0,False,False,,-5.743542671203613,-5.194728851318359,0.7917784624142338,1.5072219371795654,nan,"as I say, to Paris. You'd had doubts and wonderments not allayed at that altar."
raw,0004,changing_-5,changing,-5.0,False,False,,-5.811028003692627,-5.655727863311768,0.8264277246911735,1.065063714981079,nan,foot of the windowsill and straddles. His mother had told him over and over how his master would
raw,0005,changing_-5,changing,-5.0,False,True,,-9.023687362670898,-8.436792373657227,0.7211948671586865,1.0792005062103271,nan,or commander of military or naval forces.
raw,0006,changing_-5,changing,-5.0,False,False,,-4.585721969604492,-4.986259460449219,0.5944978582078825,1.0601465702056885,nan,"Statesman, listening to people eating part in the government of the country, public during two decades, and where he made his part."
raw,0007,changing_-5,changing,-5.0,False,True,,-6.567428112030029,-6.996325492858887,0.7642055562562063,1.1130260229110718,nan,been satisfactorily selected and his trip marked out for the next six weeks.
raw,0008,changing_-5,changing,-5.0,False,False,,-5.037627696990967,-4.651096343994141,0.8510620029560626,1.0339492559432983,nan,by raking up the long list of grievances that had stirred up a bitter feeling of popular hatred against the United Provinces in England.
raw,0009,changing_-5,changing,-5.0,False,False,,-5.238335609436035,-5.348331451416016,0.7970824277543878,1.138297438621521,nan,demanded that the Dutch commanders should acknowledge human sovereignty by striking flag and sail and by firing a single...
raw,0010,changing_-5,changing,-5.0,False,False,,-5.169899940490723,-5.428977966308594,0.6069848853923461,1.1060750484466553,nan,"This activation of fear, all the problems of the heroin was just there to brave my information."
raw,0011,changing_-5,changing,-5.0,False,False,,-5.23900032043457,-5.174229621887207,0.6838504124539991,1.155920147895813,nan,"In any case, the council pensioner being convinced of the necessity of peace was ultimately secured by"
raw,0012,changing_-5,changing,-5.0,False,False,,-6.218757629394531,-5.848631381988525,0.6837971463052401,1.0681521892547607,nan,"hundreds of actors, politicians, politicians, and the general run of successful characters about town."
raw,0013,changing_-5,changing,-5.0,False,False,,-5.259730339050293,-5.491721153259277,0.7140355579644732,1.1395245790481567,nan,The flag had to be struck when English ships were met and the right of search to be permitted.
raw,0014,changing_-5,changing,-5.0,False,False,,-5.062417030334473,-5.372347354888916,0.737526805171322,1.1072752475738525,nan,"The Dutch ships were in failure to size, solidity, and weight of metal. For two days, the fight was..."
raw,0015,changing_-5,changing,-5.0,True,False,,-5.380472183227539,-5.934211730957031,0.5986078440431409,1.0847282409667969,nan,by the English command made a continuation of hostilities inevitable.
raw,0016,changing_-5,changing,-5.0,False,False,,-6.932332515716553,-6.764371871948242,0.74234965402315,1.1037498712539673,nan,from my absolute control. A hand placed softly on my shoulder and a
raw,0017,changing_-5,changing,-5.0,False,False,,-6.312478065490723,-6.668657302856445,0.538329823226229,1.0803967714309692,nan,"I've ruined my own voice. Will you join me, my sternly? And nothing else?"
raw,0018,changing_-5,changing,-5.0,False,False,,-5.330782413482666,-5.158659934997559,0.7066098721866804,1.0454297065734863,nan,I say I could give you other instances of my power and of my character.
raw,0019,changing_-5,changing,-5.0,False,False,,-6.862783908843994,-6.797567367553711,0.4968192267567781,1.0507854223251343,nan,I think man they invented at least the leaves. Yes I will.
raw,0020,changing_-5,changing,-5.0,False,False,,-5.197953701019287,-5.280210494995117,0.861220318832151,1.164636492729187,nan,to state they're much more complex to find a successor to Martin Trump. We're so far from being discouraged.
raw,0021,changing_-5,changing,-5.0,False,False,,-7.690722942352295,-7.500520706176758,0.6904144090405805,1.0910770893096924,nan,"Well, you'd better be going. It's half after eight o'clock and he drew out so much."
raw,0022,changing_-5,changing,-5.0,True,False,,-6.796134948730469,-6.307140350341797,0.7451321939270505,1.083540678024292,nan,"Well, you'd better be going. It's half after eight already."
raw,0023,changing_-5,changing,-5.0,False,False,,-5.2936320304870605,-5.1600260734558105,0.9218965383400747,1.1290502548217773,nan,cries of regicides and many abusive epithets. Remembering the fate of Dorislar were in fear.
raw,0024,changing_-5,changing,-5.0,False,False,,-5.86984395980835,-5.544496059417725,0.8155513174088291,1.2124695777893066,nan,than such a binding alliance or rather coalition as would practically merge the lesser state in the greater.
raw,0025,changing_-5,changing,-5.0,False,False,,-5.65331506729126,-5.690260410308838,0.7984465188447967,1.3507071733474731,nan,"and its generals, Blake, Penn, and Aeskew, had already acquired much valuable experience."
raw,0026,changing_-5,changing,-5.0,False,False,,-6.084926128387451,-5.608911514282227,0.6744507041614043,1.0814653635025024,nan,"The enemy won't use their civil powers to walk off, like the ghost, and leave them to help one another."
raw,0027,changing_-5,changing,-5.0,False,False,,-6.038386821746826,-6.082358360290527,0.8408801257568885,1.2062172889709473,nan,"the room instantly, said he, seeming not to notice this strange occurrence, without power control."
raw,0028,changing_-5,changing,-5.0,False,False,,-7.650040626525879,-7.440958023071289,0.6447268198140189,1.0511771440505981,nan,I'm looking forward to go running around the castle along all these drunken seniors.
raw,0029,changing_-5,changing,-5.0,False,False,,-6.103720188140869,-5.513749599456787,0.7048842349437614,1.2706795930862427,nan,by firing a salute whenever any of their squadrons met English ships in the narrow seas.
raw,0030,changing_-5,changing,-5.0,False,True,,-7.5085015296936035,-7.1071457862854,0.9107273077190057,1.6722095012664795,nan,Prepare and clean the fish. Stuff with seasoned crumbs.
raw,0031,changing_-5,changing,-5.0,False,False,,-6.021484375,-6.410533905029297,0.6599826188546176,1.0408681631088257,nan,And he could be here in no other character. How could he have been in a way of walking broad on the ground floor?
raw,0032,changing_-5,changing,-5.0,False,False,,-5.578665256500244,-5.2297163009643555,0.4909088589978017,1.0657519102096558,nan,and only be obtained with the greatest difficulties. Use to prove yourself to the fantastic past.
raw,0033,changing_-5,changing,-5.0,False,False,,-4.999150276184082,-5.0214948654174805,0.7915054283685665,1.052586555480957,nan,"Lily's conception of such achievements is extremely vague, but this is exactly what she had expected of Isabel."
raw,0034,changing_-5,changing,-5.0,False,False,,-4.8921613693237305,-5.331947326660156,0.7091939269345426,1.1302094459533691,nan,"to make them peace for all in vain, despite the strong leanings of Cromwell towards a peaceful solution."
raw,0035,changing_-5,changing,-5.0,False,False,,-6.47723388671875,-6.500982284545898,0.5676848933000342,1.0453667640686035,nan,and her lips. Our heroine had not eaten her. She had not heard of her.
raw,0036,changing_-5,changing,-5.0,False,False,,-8.591443061828613,-8.820980072021484,0.7312469850842502,1.0890148878097534,nan,or commander of military forces.
raw,0037,changing_-5,changing,-5.0,False,False,,-6.241271018981934,-6.00921630859375,0.8348307770468582,1.3375964164733887,nan,screaming and bleeding to the floor. He had what his mother called a fit. The doctor came and gave him a
raw,0038,changing_-5,changing,-5.0,False,False,,-5.87962532043457,-6.235279560089111,0.6681927949725648,1.0656285285949707,nan,I say I give you other instances of my power
raw,0039,changing_-5,changing,-5.0,False,False,,-5.507048606872559,-5.526025772094727,0.8271780328711152,1.3620269298553467,nan,the donos concluded that her blind baby was not right in his head and she was ashamed of him.
raw,0000,changing_0,changing,0.0,False,False,,-0.9625300168991089,-1.072137475013733,0.7696327555432334,1.1701442003250122,nan,"As piano playing, it was perhaps abominable, but as music it was something real."
raw,0001,changing_0,changing,0.0,False,False,,-6.162452220916748,-6.533661365509033,0.6461834258466911,1.100340485572815,nan,her character can deal with herself.
raw,0002,changing_0,changing,0.0,False,False,,-0.841804027557373,-0.8025351166725159,0.5885471135989684,1.0850378274917603,nan,"to seat the English fleet and train the downs. After some maneuvering, the two fleets"
raw,0003,changing_0,changing,0.0,False,False,,-1.0093512535095215,-1.1142827272415161,0.8272656371759599,1.3359867334365845,nan,"Did you hear nothing, senor? Said Emily, trembling and still unable to leave the room."
raw,0004,changing_0,changing,0.0,False,False,,-2.763591766357422,-2.6255884170532227,0.9623602015509118,2.202364921569824,nan,"When he returned, he told her that he would have to stay overnight there."
raw,0005,changing_0,changing,0.0,False,True,,-1.1597121953964233,-1.7066680192947388,0.787289717933398,1.1159043312072754,nan,in the September previous had been recalled to America by a telegram from the interviewer.
raw,0006,changing_0,changing,0.0,False,True,,0.5035321116447449,-0.027461310848593712,0.8784595471754868,1.239514946937561,nan,"full of tarragon vinegar, a teaspoon full of minced parsley, a small chopped onion, a bit of"
raw,0007,changing_0,changing,0.0,False,False,,-2.2772350311279297,-1.9335449934005737,0.7907882238974657,1.0929144620895386,nan,Adam Street bar thereafter when everyone wanted a drink or cigar.
raw,0008,changing_0,changing,0.0,False,False,,-1.4056811332702637,-1.0669560432434082,0.8960336004238616,1.5374305248260498,nan,"This to him represented in part high life, a fair sample of what the whole must be."
raw,0009,changing_0,changing,0.0,False,False,,-0.6250393390655518,-0.2509162425994873,0.7427332444404017,1.2115309238433838,nan,and after her husband had joined her.
raw,0010,changing_0,changing,0.0,False,False,,-2.048887252807617,-2.054931163787842,0.7721326837662664,1.1232645511627197,nan,modifying with Selser. What's the come of Kerrio? I haven't seen him or-
raw,0011,changing_0,changing,0.0,False,False,,-0.8621639609336853,-0.4327292740345001,0.736667698873277,1.2318849563598633,nan,a salute whenever any of their squadrons made English ships in the narrow seas. It was the
raw,0012,changing_0,changing,0.0,False,False,,0.04397329315543175,0.4375842809677124,0.9610216970089208,1.1633405685424805,nan,"piece, resolved to secure it by playing a very deep and dangerous game. Not only must the whole affair"
raw,0013,changing_0,changing,0.0,True,False,,-1.1738477945327759,-0.6857752203941345,0.8314782352356839,1.1043933629989624,nan,"For besides being slightly under 40, he had a good stout constitution and active man"
raw,0014,changing_0,changing,0.0,False,False,,-0.5721919536590576,-0.9455267190933228,0.7408973919759331,1.2470439672470093,nan,punished. The number of warships and English waters was to be limited. The flag had to be struck when
raw,0015,changing_0,changing,0.0,False,False,,-4.950422286987305,-4.947398662567139,0.7983979243167789,1.1842527389526367,nan,Anthony is going to fight him first.
raw,0016,changing_0,changing,0.0,True,False,,-1.2318493127822876,-1.8245630264282227,0.7799565317980062,1.278993844985962,nan,"since you wish to see him a prisoner. Why, no, Momzel, not a prisoner."
raw,0017,changing_0,changing,0.0,False,False,,-0.5938515663146973,-0.4561328589916229,0.9115743754367297,1.3079242706298828,nan,perhaps to strip in the material-minded an ambition to arrange their lives upon a similar.
raw,0018,changing_0,changing,0.0,False,False,,-0.9363072514533997,-0.44242623448371887,0.7582938572131784,1.1285065412521362,nan,"sitting or standing still, he swayed back and forth incessantly like a rocking tour."
raw,0019,changing_0,changing,0.0,False,False,,-0.8529869318008423,-0.39904695749282837,0.7629801387202028,1.3565701246261597,nan,his end in the face of obstacles and difficulties that seemed insurmountable. But for the course of double
raw,0020,changing_0,changing,0.0,False,False,,-1.343328833580017,-0.7910475134849548,0.8373901379401412,1.3485993146896362,nan,"fired before there was time to carry them out. Be this as it may, the two fleets were soon engaged in"
raw,0021,changing_0,changing,0.0,False,False,,-1.4653270244598389,-1.6565148830413818,0.7041761105616905,1.0513440370559692,nan,at our comfortable hotel. Mrs. Harling had known D'Arnaud for years.
raw,0022,changing_0,changing,0.0,False,False,,-1.5274275541305542,-1.1666353940963745,0.6946493246555788,1.0459086894989014,nan,"office, but then Johnny Gardner came in, directing blind Arnaud. He would never get sent"
raw,0023,changing_0,changing,0.0,False,False,,-0.6428632736206055,-0.4822498857975006,0.8456574343801645,1.28554368019104,nan,"of Elf and much too interested in these countries, though Madame Merle continued to remark that even among the most class"
raw,0024,changing_0,changing,0.0,False,False,,-1.2715396881103516,-1.536759614944458,0.6514571851539004,1.2118744850158691,nan,Bake for the little white wine and melted butter. Perch salad.
raw,0025,changing_0,changing,0.0,True,False,,-1.56242036819458,-1.1509387493133545,0.8033071715774104,1.1003127098083496,nan,She was so fond of the spectacle of human life that she enjoyed even the aspect of gathering
raw,0026,changing_0,changing,0.0,False,False,,-0.23092329502105713,-0.7383036613464355,0.7386990780600982,1.1283650398254395,nan,Five towns were over obstinately refused their assent and claimed that it could not be passed without it.
raw,0027,changing_0,changing,0.0,False,False,,-0.7274901270866394,-0.8651241064071655,0.8312180720042825,1.1685895919799805,nan,"that I had been there instead of Anthony, but I lay with my disfigured face to the wall and fell."
raw,0028,changing_0,changing,0.0,False,False,,-1.6066749095916748,-2.1513309478759766,0.8966026506773805,1.2836209535598755,nan,of ma'am. Emily looked displeased and made no reply as she mused upon the recollect
raw,0029,changing_0,changing,0.0,False,False,,-1.5298129320144653,-1.621877670288086,0.8400922123481342,1.2728115320205688,nan,What had I but trouble to expect when I condescended to me?
raw,0030,changing_0,changing,0.0,False,False,,-1.1059842109680176,-0.819882869720459,0.9167912325624764,1.0776971578598022,nan,"He was blind, but on the plantation he was no"
raw,0031,changing_0,changing,0.0,True,False,,-0.5879625082015991,-1.4671863317489624,0.7247807998877686,1.1305564641952515,nan,at our comfortable hotel. Mrs. Harling had known Diano for years.
raw,0032,changing_0,changing,0.0,False,False,,-1.2095506191253662,-0.8529415726661682,0.8844312787170143,1.191817283630371,nan,"was fairly important, a kind of stewardship which was imposing but lacked financial control."
raw,0033,changing_0,changing,0.0,False,False,,-1.058505892753601,-1.0074940919876099,0.7828845261213775,1.0908739566802979,nan,So they helped one another up again as fast as they could. You would not believe mums.
raw,0034,changing_0,changing,0.0,False,False,,-0.9416639804840088,-0.4620961844921112,0.7842698882018491,1.3573940992355347,nan,"after 1648, and its generals, Blake, Penn, and Aiskew, had already acquired"
raw,0035,changing_0,changing,0.0,False,False,,-1.1147799491882324,-0.7448701858520508,0.7283796801779109,1.116866111755371,nan,"Just then, old Carlos and his dorky came with a flask in his hand. For as soon as the senior saw him..."
raw,0036,changing_0,changing,0.0,False,False,,0.4235994219779968,-0.2567387819290161,0.7914749192744516,1.0783225297927856,nan,a tablespoon full of parsley. Add also to the sauce a tablespoon full of butter and grated
raw,0037,changing_0,changing,0.0,False,False,,0.0012133646523579955,0.012323375791311264,0.9577161427789932,1.1929975748062134,nan,"and with costly ceremonies by Lily, but thought of as Noisily vacant by Isabel, who in these days"
raw,0038,changing_0,changing,0.0,False,False,,-1.5876398086547852,-1.5990525484085083,0.981644444939055,1.1901112794876099,nan,He heard the door close after them. He crept up the front windows and stuck his head in.
raw,0039,changing_0,changing,0.0,False,False,,-1.2995429039001465,-1.340048909187317,0.8504133518885898,1.2012171745300293,nan,"till he makes them all rise up dead men. No, no, says I. There is reason in all"
raw,0000,changing_10,changing,10.0,False,False,,3.8481087684631348,3.5885839462280273,0.8142311870591374,1.4395657777786255,nan,The Dutch merchant fleets covered the seas and the welfare of the land depended on commerce.
raw,0001,changing_10,changing,10.0,False,False,,9.029788970947266,8.718709945678711,0.9448819956650716,1.3948029279708862,nan,"on the excitement he could arouse in her hysterical nature. Perhaps he got the feeling of being a rake, more"
raw,0002,changing_10,changing,10.0,False,False,,8.972268104553223,9.482368469238281,0.8508722169667033,1.265682339668274,nan,"In the Dutch Republic, the States party, especially in Holland, the chief sufferer by the war."
raw,0003,changing_10,changing,10.0,False,True,,9.492058753967285,9.418014526367188,0.7753219540179416,1.2820018529891968,nan,were sent representing the three maritime provinces. At first it seemed impossible that any common ground
raw,0004,changing_10,changing,10.0,False,False,,9.45293140411377,9.53660774230957,0.8842308460164721,1.1399002075195312,nan,"being slightly under 40, he had a good stout constitution, an active manner, and a solid s-"
raw,0005,changing_10,changing,10.0,True,False,,9.498740196228027,9.777742385864258,0.8803500762079894,1.594261646270752,nan,"of obstacles and difficulties that seemed insurmountable. But for the course of double dealing in Chicanery,"
raw,0006,changing_10,changing,10.0,False,False,,7.887679100036621,7.982517242431641,0.9817242908184463,3.014944314956665,nan,"He's got the money, alright? And a little twinkle passed over his eyes."
raw,0007,changing_10,changing,10.0,False,False,,8.76805591583252,8.512701988220215,0.9103114359988397,1.1929365396499634,nan,"Yes, he did indeed, Mumzel, notwithstanding all I could say to the contrary."
raw,0008,changing_10,changing,10.0,False,True,,9.341431617736816,8.983355522155762,0.9652106235327532,1.8542976379394531,nan,"to bask in the light of the flame. Such conversation, as one may hear, would not warrant a commendation of"
raw,0009,changing_10,changing,10.0,False,False,,8.592217445373535,8.471861839294434,0.9442010967336896,1.6307735443115234,nan,He cropped up the front windows and stuck his head in. There was no one there. He could always
raw,0010,changing_10,changing,10.0,False,False,,9.119535446166992,9.449499130249023,0.9139224013029941,1.36528742313385,nan,"and his mommy said he wasn't all wrong. She named him Samson because he was blind, but on the plane too."
raw,0011,changing_10,changing,10.0,False,False,,8.218966484069824,7.754990577697754,0.9374448699068496,1.3713483810424805,nan,of whiskey and modifying it with Seltzer. What's become of Kerrio? remarked Hearstwood.
raw,0012,changing_10,changing,10.0,False,False,,9.504087448120117,9.150705337524414,0.9499655274658035,1.524821400642395,nan,"said he wasn't all wrong. She named him Samson because he was blind, but on the plantation he"
raw,0013,changing_10,changing,10.0,False,False,,9.26230525970459,9.233195304870605,0.9462327664999518,1.514096975326538,nan,Isabel found much too interested in these countries though Madame Merrill continued to remark that even among the most
raw,0014,changing_10,changing,10.0,False,False,,7.630462169647217,7.599658966064453,0.9461897430258127,1.5894174575805664,nan,"at some of the clubs. He kept a horse and meat trap, had his wife and two children who were well astute."
raw,0015,changing_10,changing,10.0,True,False,,8.733586311340332,8.150464057922363,0.9057613950537842,1.123779058456421,nan,"to find a successor to Martin Trump, were so far from being discouraged that great energy was shown in reorganization."
raw,0016,changing_10,changing,10.0,False,False,,9.77853012084961,10.275115966796875,0.7917814460575472,1.1579723358154297,nan,of minced parsley. Add also to the sauce a tablespoonful of butter and grated nutmeg.
raw,0017,changing_10,changing,10.0,False,False,,9.35285472869873,9.35595417022705,0.8945877204593004,1.43123197555542,nan,the least compromising his own bearing and opinions. There were in the last place a few
raw,0018,changing_10,changing,10.0,False,False,,9.532630920410156,9.910533905029297,0.8970453522627991,1.186504602432251,nan,"adherence of the House of Stuart, including the Princess Royal and the Queen of Bohemia with their children."
raw,0019,changing_10,changing,10.0,False,False,,9.14075756072998,9.74929428100586,0.8961775418122604,1.2601337432861328,nan,the north to intercept the Dutch Baltic commerce and to destroy their fishing fleet off the north of Scotland.
raw,0020,changing_10,changing,10.0,False,False,,9.772224426269531,9.597114562988281,0.8500296455266746,1.2581852674484253,nan,"But in Black Hawk, the scene of human life was spread out, shrunken and pinched, frozen down to the barest."
raw,0021,changing_10,changing,10.0,True,False,,9.200533866882324,8.992804527282715,0.9769936852211532,1.6194329261779785,nan,"The local pensionary first set to work to have the treaty, from which the exclusion article had been cut out, ratified rapid"
raw,0022,changing_10,changing,10.0,False,False,,9.123438835144043,8.770304679870605,0.972032458792251,1.8516638278961182,nan,that what the English really wanted was nothing less than such a binding alliance or rather coalition as would
raw,0023,changing_10,changing,10.0,False,False,,9.674018859863281,9.353610038757324,0.9568190238229083,1.1783981323242188,nan,"expulsion of the members and adherents of the House of Stuart, including the Princess Royal and the Queen of Bohemia."
raw,0024,changing_10,changing,10.0,False,False,,9.25062084197998,9.270697593688965,0.9148947025292882,1.5165178775787354,nan,The love of light and show and finery.
raw,0025,changing_10,changing,10.0,False,False,,8.27764892578125,8.297065734863281,0.9587336226382999,2.145449161529541,nan,"performer of the day was then only a few tables off. At Rectors, he could always"
raw,0026,changing_10,changing,10.0,False,False,,8.607804298400879,8.61873722076416,0.9666091950496066,1.8291198015213013,nan,that he might have more of it than other children.
raw,0027,changing_10,changing,10.0,False,False,,10.399931907653809,10.056009292602539,0.8919536648917856,1.7685483694076538,nan,"fire, add a tablespoon full of butter and the juice of two lemons, pour over the fish and serve."
raw,0028,changing_10,changing,10.0,True,False,,7.968547821044922,8.27797794342041,0.7968214107308312,1.2678916454315186,nan,Bake with a little white wine and melted butter. Perch salad.
raw,0029,changing_10,changing,10.0,False,False,,8.610603332519531,8.493431091308594,0.856147109449163,1.2605805397033691,nan,"Lie 1652, Blake at the head of 60 ships set sail for the north to intercept the Dutch Baltic."
raw,0030,changing_10,changing,10.0,False,False,,8.251176834106445,8.49648380279541,0.9698593658940936,1.5897407531738281,nan,"Return Hurstwood. He's got the money, alright. And a little twinkle past over his eyes."
